,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
92,"J.J. Johnson, Gary Commock, Polly Adams, Opal Alladin",Nominated for 2 Oscars. Another 28 wins & 54 nominations.,"$31,500,000","USA, UK, France",05 Sep 2006,Paul Greengrass,,"Drama, History, Thriller","English, Arabic, German",90,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",https://ia.media-imdb.com/images/M/MV5BMTI1Nzc3NjAwOF5BMl5BanBnXkFtZTcwNzYzMjYzMQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",28 Apr 2006,True,111 min,United 93,movie,http://www.united93movie.com/index.php,Paul Greengrass,2006,tt0475276,7.6,"89,167"
93,"Dane Cook, Jessica Simpson, Dax Shepard, Andy Dick",2 nominations.,"$28,364,748",USA,16 Jan 2007,Greg Coolidge,,"Comedy, Romance",English,36,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work, in order to gain the affections of a new female employee.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NTc2NDI5OF5BMl5BanBnXkFtZTcwMDQ4NzYzMQ@@._V1_SX300.jpg,Lionsgate,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",06 Oct 2006,True,103 min,Employee of the Month,movie,http://www.employeeofthemonthfilm.com/,"Don Calame (screenplay), Chris Conroy (screenplay), Greg Coolidge (screenplay), Don Calame (story), Chris Conroy (story)",2006,tt0424993,5.5,"39,952"
94,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray",4 nominations.,"$28,280,486","UK, USA",10 Oct 2006,Tim Hill,,"Animation, Comedy, Family",English,37,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTcyOTQ5MV5BMl5BanBnXkFtZTYwMTY2NjU3._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",16 Jun 2006,True,82 min,Garfield 2,movie,http://www.garfieldmovie.com/,"Joel Cohen, Alec Sokolow, Jim Davis (comic strip ""Garfield"")",2006,tt0455499,5.0,"31,607"
95,"Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti",1 win & 4 nominations.,"$28,100,000",USA,28 Nov 2006,John A. Davis,,"Animation, Adventure, Comedy",English,59,"After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTYwMzQzNl5BMl5BanBnXkFtZTcwNDM1MjMzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",28 Jul 2006,True,88 min,The Ant Bully,movie,http://theantbully.warnerbros.com/,"John A. Davis, John Nickle (book)",2006,tt0429589,5.9,"32,627"
96,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez",2 wins & 2 nominations.,"$27,800,000",USA,09 Jan 2007,"Mark Neveldine, Brian Taylor",,"Action, Crime, Thriller","English, Spanish, Korean",57,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0NjAxNDY4MV5BMl5BanBnXkFtZTcwODA5MjMzMw@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",01 Sep 2006,True,88 min,Crank,movie,http://www.crankfilm.com/,"Mark Neveldine, Brian Taylor",2006,tt0479884,7.0,"212,197"
97,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Nikki SooHoo",N/A,"$26,870,825","Germany, USA",19 Sep 2006,Jessica Bendinger,,"Comedy, Drama, Sport",English,53,"After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives way to something that just might be called team spirit.",https://ia.media-imdb.com/images/M/MV5BMTI1MDAzMDgzMF5BMl5BanBnXkFtZTcwNzc1ODQzMQ@@._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",28 Apr 2006,True,103 min,Stick It,movie,http://www.stickitmovie.com,Jessica Bendinger,2006,tt0430634,6.4,"24,403"
98,"Jet Li, Li Sun, Yong Dong, Yun Qu",5 wins & 12 nominations.,"$24,571,445","China, Hong Kong",19 Dec 2006,Ronny Yu,,"Action, Biography, Drama","Mandarin, English, Japanese",70,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",https://ia.media-imdb.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rogue Pictures (Focus),PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",22 Sep 2006,True,104 min,Fearless,movie,http://www.JetLisFearless.com/,"Chris Chow, Richard Epcar (dubbed version), Chi-long To",2006,tt0446059,7.7,"66,650"
99,"Brian O'Halloran, Jeff Anderson, Jason Mewes, Kevin Smith",3 wins & 3 nominations.,"$23,951,963",USA,28 Nov 2006,Kevin Smith,,Comedy,English,65,A calamity at Dante and Randal's shops sends them looking for new horizons - but they ultimately settle at the fast food empire Mooby's.,https://images-na.ssl-images-amazon.com/images/M/MV5BODg1MzY2NDY0OF5BMl5BanBnXkFtZTcwNDgyMzQzMQ@@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",21 Jul 2006,True,97 min,Clerks II,movie,http://www.clerks2.com/,Kevin Smith,2006,tt0424345,7.4,"120,781"
100,"Nicolas Cage, Ellen Burstyn, Kate Beahan, Frances Conroy",2 wins & 7 nominations.,N/A,"USA, Germany, Canada",01 Aug 2006,Neil LaBute,,"Horror, Mystery, Thriller",English,36,"A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.",https://ia.media-imdb.com/images/M/MV5BMTI3NzQ3NjgzN15BMl5BanBnXkFtZTYwMjk4NTU3._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",01 Sep 2006,True,102 min,The Wicker Man,movie,N/A,"Neil LaBute (screenplay), Anthony Shaffer",2006,tt0450345,3.7,"57,216"
101,"Steven Strait, Laura Ramsey, Sebastian Stan, Taylor Kitsch",N/A,"$23,292,105",USA,02 Jan 2007,Renny Harlin,,"Action, Fantasy, Horror",English,19,"Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.",https://ia.media-imdb.com/images/M/MV5BNjI1MTM1OTEwMV5BMl5BanBnXkFtZTcwODYzNzUzMQ@@._V1_SX300.jpg,Screen Gems,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",08 Sep 2006,True,97 min,The Covenant,movie,http://www.sonypictures.com/movies/thecovenant/,J.S. Cardone,2006,tt0475944,5.3,"42,228"
102,"Jon Foster, Samaire Armstrong, Frankie Muniz, Jimmi Simpson",N/A,"$22,999,535",USA,19 Sep 2006,William Brent Bell,,"Fantasy, Horror, Sci-Fi",English,24,"For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess.",https://ia.media-imdb.com/images/M/MV5BMTI1MDI5NDM5M15BMl5BanBnXkFtZTYwMjU1NDY3._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24 Mar 2006,True,85 min,Stay Alive,movie,http://stayalive.movies.go.com/,"William Brent Bell, Matthew Peterman",2006,tt0441796,5.1,"27,374"
103,"Uma Thurman, Luke Wilson, Anna Faris, Rainn Wilson",1 win & 1 nomination.,"$22,432,518",USA,19 Dec 2006,Ivan Reitman,,"Comedy, Romance, Sci-Fi",English,50,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",https://ia.media-imdb.com/images/M/MV5BMTc4OTA4OTYyMl5BMl5BanBnXkFtZTcwMzU4NDQzMQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",21 Jul 2006,True,96 min,My Super Ex-Girlfriend,movie,http://www.mysuperex.com,Don Payne,2006,tt0465624,5.1,"57,110"
104,"Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank",Nominated for 1 Oscar. Another 4 wins & 12 nominations.,"$22,518,325","Germany, USA, France",26 Dec 2006,Brian De Palma,,"Crime, Drama, Mystery","English, German",49,"Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia"" murder investigation.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDc1OTQ5NF5BMl5BanBnXkFtZTcwNzE1ODUzMQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",15 Sep 2006,True,121 min,The Black Dahlia,movie,http://www.theblackdahliamovie.net,"Josh Friedman (screenplay), James Ellroy (novel)",2006,tt0387877,5.6,"66,373"
105,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman",5 wins & 4 nominations.,N/A,"Germany, UK, USA, Canada",26 Sep 2006,Paul McGuigan,,"Crime, Drama, Mystery",English,53,A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.,https://ia.media-imdb.com/images/M/MV5BZjczMWI1YWMtYTZjOS00ZDc5LWE2MWItMTY3ZGUxNzFkNjJmL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Metacritic', 'Value': '53/100'}]",07 Apr 2006,True,110 min,Lucky Number Slevin,movie,N/A,Jason Smilovic,2006,tt0425210,7.8,"280,067"
106,"Tyrese Gibson, Shawn Parr, Henry Hunter Hall, Johnny C. Pruitt",4 nominations.,"$21,318,194",USA,10 Oct 2006,Vondie Curtis-Hall,,"Action, Crime, Drama",English,37,An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.,https://ia.media-imdb.com/images/M/MV5BODQ3OTkxNTgyN15BMl5BanBnXkFtZTcwMjA0ODQzMQ@@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",23 Jun 2006,True,97 min,Waist Deep,movie,http://www.waistdeep.net,"Vondie Curtis-Hall (screenplay), Darin Scott (screenplay), Michael Mahern (story)",2006,tt0456020,5.9,"8,689"
107,"Ioan Gruffudd, Romola Garai, Benedict Cumberbatch, Albert Finney",1 win & 6 nominations.,"$21,156,133","USA, UK",13 Nov 2007,Michael Apted,,"Biography, Drama, History",English,65,"The idealist William Wilberforce maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTkxMDA4M15BMl5BanBnXkFtZTcwNjA4Mjg0MQ@@._V1_SX300.jpg,Samuel Goldwyn Films LLC,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",23 Feb 2007,True,118 min,Amazing Grace,movie,http://www.amazinggracemovie.com/,Steven Knight,2006,tt0454776,7.5,"22,148"
108,"Greg Andrews, Monica, Brandon Bernard Benton, Adam Boyer",7 nominations.,"$21,160,089",USA,18 Jul 2006,Chris Robinson,,"Comedy, Crime, Drama",English,63,"As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NjAzOTk1Nl5BMl5BanBnXkFtZTcwNDA1NTIzMQ@@._V1_SX300.jpg,Warner Bros.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",31 Mar 2006,True,105 min,ATL,movie,http://atlthemovie.warnerbros.com,"Tina Gordon Chism (screenplay), Antwone Fisher (story)",2006,tt0466856,6.0,"9,035"
109,"Tim McGraw, Maria Bello, Alison Lohman, Ryan Kwanten",3 nominations.,"$20,949,649","USA, UK",06 Feb 2007,Michael Mayer,,"Adventure, Drama, Family",English,57,Young Katy claims a wild horse as her own -- an effort to prove to her father that she is capable of one day taking over the family ranch.,https://ia.media-imdb.com/images/M/MV5BMTI4OTM2MjU4M15BMl5BanBnXkFtZTcwMTA5MjA0MQ@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",20 Oct 2006,True,95 min,Flicka,movie,http://www.flickamovie.com/,"Mark Rosenthal (screenplay), Lawrence Konner (screenplay), Mary O'Hara (novel)",2006,tt0434215,6.2,"6,639"
110,"Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones",5 wins & 21 nominations.,N/A,USA,09 Nov 2004,Robert Altman,,"Comedy, Drama, Music","English, Norwegian",75,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.",https://ia.media-imdb.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg,Picturehouse,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",09 Jun 2006,True,105 min,A Prairie Home Companion,movie,http://www.aprairiehomecompanionmovie.com/,"Garrison Keillor (screenplay), Garrison Keillor (story), Ken LaZebnik (story)",2006,tt0420087,6.8,"20,491"
111,"Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez",1 nomination.,"$20,230,986",USA,05 Dec 2006,Jim Sonzero,,"Horror, Sci-Fi, Thriller",English,27,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",https://ia.media-imdb.com/images/M/MV5BMTMyOTg5MjY1OF5BMl5BanBnXkFtZTcwNTM1ODYzMQ@@._V1_SX300.jpg,The Weinstein Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",11 Aug 2006,True,90 min,Pulse,movie,http://www.pulsethemovie.net/,"Wes Craven (screenplay), Ray Wright (screenplay), Kiyoshi Kurosawa",2006,tt0454919,4.7,"26,267"
112,"M.C. Gainey, Paul Soter, Erik Stolhanske, Cloris Leachman",1 win & 3 nominations.,"$19,037,418",USA,05 Dec 2006,Jay Chandrasekhar,,Comedy,"English, German",46,"Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a ""Fight Club"" with beer games.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzYyMDE0OF5BMl5BanBnXkFtZTcwOTIzODczMw@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",25 Aug 2006,True,110 min,Beerfest,movie,http://beerfestmovie.warnerbros.com/,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",2006,tt0486551,6.3,"57,627"
113,"John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker",N/A,"$18,719,747",USA,30 Jan 2007,John Bonito,,"Action, Drama, Thriller","English, Arabic",45,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,https://ia.media-imdb.com/images/M/MV5BMTE5OTU4NjQwMl5BMl5BanBnXkFtZTcwODI1ODYzMQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",13 Oct 2006,True,92 min,The Marine,movie,http://themarinemovie.com/,"Michelle Gallagher (story), Michelle Gallagher (screenplay), Alan B. McElroy (screenplay)",2006,tt0419946,4.7,"29,548"
114,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong",12 wins & 14 nominations.,"$18,811,135",USA,29 Aug 2006,Doug Atchison,,Drama,English,72,A young girl from South Los Angeles tries to make it to the National Spelling Bee.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_SX300.jpg,Lionsgate Releasing,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",28 Apr 2006,True,112 min,Akeelah and the Bee,movie,http://www.akeelahandthebee.com/splash.html,Doug Atchison,2006,tt0437800,7.4,"16,498"
115,"Emma Roberts, Joanna 'JoJo' Levesque, Sara Paxton, Jake McDorman",1 win & 5 nominations.,"$18,562,160",USA,13 Jun 2006,Elizabeth Allen Rosenbaum,,"Comedy, Family, Fantasy",English,51,Two teenage girls discover a mermaid in their beach club's swimming pool.,https://ia.media-imdb.com/images/M/MV5BMTQ5MTc5OTk1OF5BMl5BanBnXkFtZTcwMDc1NTIzMQ@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",03 Mar 2006,True,104 min,Aquamarine,movie,http://www.aquamarinemovie.com,"John Quaintance (screenplay), Jessica Bendinger (screenplay), Alice Hoffman (novel)",2006,tt0429591,5.3,"33,714"
116,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu",1 win & 2 nominations.,"$18,337,122",USA,27 Jun 2006,Kurt Wimmer,,"Action, Sci-Fi, Thriller","English, Vietnamese",18,"A beautiful hemophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hemophages.",https://ia.media-imdb.com/images/M/MV5BZWY4ZjQyOWQtYWZiNS00MTcyLWIzZTEtNDQxOWMxNTkwMmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",03 Mar 2006,True,88 min,Ultraviolet,movie,http://www.sonypictures.com/movies/ultraviolet/,Kurt Wimmer,2006,tt0370032,4.4,"74,401"
117,"Billy Bob Thornton, Jon Heder, Jacinda Barrett, Michael Clarke Duncan",2 nominations.,"$17,787,157",USA,13 Feb 2007,Todd Phillips,,Comedy,English,44,"A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3ODExNjE2NV5BMl5BanBnXkFtZTcwMTIwNTczMQ@@._V1_SX300.jpg,MGM,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",29 Sep 2006,True,100 min,School for Scoundrels,movie,http://www.schoolforscoundrels-movie.com/,"Todd Phillips (screenplay), Scot Armstrong (screenplay)",2006,tt0462519,5.9,"27,422"
